hfhudcode,id,cfname,updateddate,addeddate,reportdate,icu_v,icu_o,isolbed_v,isolbed_o,beds_ward_v,beds_ward_o,mechvent_v,mechvent_o
DOH000000000003277,16570,LABRADOR MUNICIPAL HOSPITAL,2020-04-29 9:04:12,2020-04-29 9:04:12,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000003277,13340,LABRADOR MUNICIPAL HOSPITAL,2020-04-27 9:03:32,2020-04-27 9:03:32,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000003277,7818,LABRADOR MUNICIPAL HOSPITAL,2020-04-23 12:55:25,2020-04-23 12:55:25,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000003277,5413,LABRADOR MUNICIPAL HOSPITAL,2020-04-21 16:17:57,2020-04-21 16:17:57,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000003277,1021,LABRADOR MUNICIPAL HOSPITAL,2020-04-17 8:29:22,2020-04-17 8:29:22,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000003277,6086,LABRADOR MUNICIPAL HOSPITAL,2020-04-22 9:06:11,2020-04-22 9:06:11,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000003277,27198,LABRADOR MUNICIPAL HOSPITAL,2020-05-05 12:59:12,2020-05-05 12:59:12,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000003277,15512,LABRADOR MUNICIPAL HOSPITAL,2020-04-28 14:29:07,2020-04-28 14:29:07,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000003277,18344,LABRADOR MUNICIPAL HOSPITAL,2020-04-30 9:32:56,2020-04-30 9:32:56,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000003277,19697,LABRADOR MUNICIPAL HOSPITAL,2020-05-01 8:36:56,2020-05-01 8:36:56,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000003277,2143,LABRADOR MUNICIPAL HOSPITAL,2020-04-18 10:34:31,2020-04-18 10:34:31,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000003277,21697,LABRADOR MUNICIPAL HOSPITAL,2020-05-02 10:21:15,2020-05-02 10:21:15,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000003277,9255,LABRADOR MUNICIPAL HOSPITAL,2020-04-24 11:23:25,2020-04-24 11:23:25,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000003277,333,LABRADOR MUNICIPAL HOSPITAL,2020-04-16 10:01:06,2020-04-16 10:01:06,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000003277,3733,LABRADOR MUNICIPAL HOSPITAL,2020-04-20 8:31:59,2020-04-20 8:31:59,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000003277,2989,LABRADOR MUNICIPAL HOSPITAL,2020-04-19 10:12:29,2020-04-19 10:12:29,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000003277,25092,LABRADOR MUNICIPAL HOSPITAL,2020-05-04 9:55:45,2020-05-04 9:55:45,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000003277,10421,LABRADOR MUNICIPAL HOSPITAL,2020-04-25 9:21:20,2020-04-25 9:21:20,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000003277,23246,LABRADOR MUNICIPAL HOSPITAL,2020-05-03 9:35:13,2020-05-03 9:35:13,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000003277,11946,LABRADOR MUNICIPAL HOSPITAL,2020-04-26 9:56:01,2020-04-26 9:56:01,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000003278,19055,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-30 17:32:35,2020-04-30 17:32:35,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000003278,12479,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-26 17:04:49,2020-04-26 17:04:49,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000003278,20664,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-05-01 16:40:59,2020-05-01 16:40:59,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000003278,6685,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-22 17:35:02,2020-04-22 17:35:02,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000003278,14106,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-27 17:15:34,2020-04-27 17:15:34,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000003278,22311,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-05-02 16:30:10,2020-05-02 16:30:10,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000003278,17391,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-29 18:28:59,2020-04-29 18:28:59,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000003278,8096,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-23 17:16:54,2020-04-23 17:16:54,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000003278,9647,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-24 17:53:29,2020-04-24 17:53:29,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000003278,25563,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-05-04 15:05:03,2020-05-04 15:05:03,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000003278,11067,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-25 17:19:19,2020-04-25 17:19:19,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000003278,24015,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-05-03 17:55:35,2020-05-03 17:55:35,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000003278,15717,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-28 17:22:36,2020-04-28 17:22:36,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000003278,5401,LUZ-SIKATUNA COMMUNITY PRIMARY HOSPITAL,2020-04-21 16:08:08,2020-04-21 16:08:08,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000003281,25515,METROPOLITAN MEDICAL CENTER,2020-05-04 14:08:19,2020-05-04 14:08:19,2020-05-04,0,0,12,30,8,3,15,4
DOH000000000003281,27363,METROPOLITAN MEDICAL CENTER,2020-05-05 15:02:24,2020-05-05 15:02:24,2020-05-05,0,0,7,35,7,4,15,4
DOH000000000003281,22402,METROPOLITAN MEDICAL CENTER,2020-05-02 18:32:56,2020-05-02 18:32:56,2020-05-02,0,0,3,39,8,3,8,11
DOH000000000003281,15623,METROPOLITAN MEDICAL CENTER,2020-04-28 15:56:13,2020-04-28 15:56:13,2020-04-28,0,0,5,37,2,9,0,0
DOH000000000003281,9442,METROPOLITAN MEDICAL CENTER,2020-04-24 14:16:57,2020-04-24 14:16:57,2020-04-24,0,0,9,33,4,7,13,6
DOH000000000003281,23813,METROPOLITAN MEDICAL CENTER,2020-05-03 14:31:16,2020-05-03 14:31:16,2020-05-03,0,0,3,39,8,3,6,13
DOH000000000003281,17379,METROPOLITAN MEDICAL CENTER,2020-04-29 17:34:19,2020-04-29 17:34:19,2020-04-29,0,0,5,37,8,3,4,15
DOH000000000003281,19013,METROPOLITAN MEDICAL CENTER,2020-04-30 16:44:30,2020-04-30 16:44:30,2020-04-30,0,0,5,37,8,3,7,12
DOH000000000003281,20587,METROPOLITAN MEDICAL CENTER,2020-05-01 15:25:17,2020-05-01 15:25:17,2020-05-01,0,0,4,38,8,3,7,12
DOH000000000003281,12363,METROPOLITAN MEDICAL CENTER,2020-04-26 14:20:15,2020-04-26 14:20:15,2020-04-26,0,0,10,32,1,10,9,10
DOH000000000003284,12639,LIANKO'S MEDICAL CLINIC,2020-04-27 6:58:45,2020-04-27 6:58:45,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000003284,19178,LIANKO'S MEDICAL CLINIC,2020-05-01 6:42:07,2020-05-01 6:42:07,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000003284,113,LIANKO'S MEDICAL CLINIC,2020-04-16 7:58:09,2020-04-16 7:58:09,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000003284,15879,LIANKO'S MEDICAL CLINIC,2020-04-29 6:55:54,2020-04-29 6:55:54,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000003284,25898,LIANKO'S MEDICAL CLINIC,2020-05-05 6:51:43,2020-05-05 6:51:43,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000003284,22538,LIANKO'S MEDICAL CLINIC,2020-05-03 7:08:01,2020-05-03 7:08:01,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000003284,812,LIANKO'S MEDICAL CLINIC,2020-04-17 7:35:06,2020-04-17 7:35:06,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000003284,9714,LIANKO'S MEDICAL CLINIC,2020-04-25 6:37:30,2020-04-25 6:37:30,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000003284,1633,LIANKO'S MEDICAL CLINIC,2020-04-18 7:04:18,2020-04-18 7:04:18,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000003284,2575,LIANKO'S MEDICAL CLINIC,2020-04-19 7:45:13,2020-04-19 7:45:13,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000003284,3399,LIANKO'S MEDICAL CLINIC,2020-04-20 7:20:38,2020-04-20 7:20:38,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000003284,6864,LIANKO'S MEDICAL CLINIC,2020-04-23 7:36:27,2020-04-23 7:36:27,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000003284,11212,LIANKO'S MEDICAL CLINIC,2020-04-26 7:08:33,2020-04-26 7:08:33,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000003284,4459,LIANKO'S MEDICAL CLINIC,2020-04-21 7:26:38,2020-04-21 7:26:38,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000003284,8215,LIANKO'S MEDICAL CLINIC,2020-04-24 7:01:02,2020-04-24 7:01:02,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000003284,20839,LIANKO'S MEDICAL CLINIC,2020-05-02 6:47:47,2020-05-02 6:47:47,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000003284,24151,LIANKO'S MEDICAL CLINIC,2020-05-04 6:48:44,2020-05-04 6:48:44,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000003284,14243,LIANKO'S MEDICAL CLINIC,2020-04-28 7:00:26,2020-04-28 7:00:26,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000003284,17467,LIANKO'S MEDICAL CLINIC,2020-04-30 6:39:28,2020-04-30 6:39:28,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000003284,5590,LIANKO'S MEDICAL CLINIC,2020-04-22 7:21:24,2020-04-22 7:21:24,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000003287,20423,QUEEN MARY HOSPITAL,2020-05-01 13:08:23,2020-05-01 13:08:23,2020-05-01,0,0,1,0,0,0,0,0
DOH000000000003287,13006,QUEEN MARY HOSPITAL,2020-04-27 8:15:28,2020-04-27 8:15:28,2020-04-27,0,0,1,0,0,0,0,0
DOH000000000003287,16859,QUEEN MARY HOSPITAL,2020-04-29 10:43:14,2020-04-29 10:43:14,2020-04-29,0,0,0,1,0,0,0,0
DOH000000000003287,14691,QUEEN MARY HOSPITAL,2020-04-28 8:23:32,2020-04-28 8:23:32,2020-04-28,0,0,1,0,0,0,0,0
DOH000000000003287,8817,QUEEN MARY HOSPITAL,2020-04-24 8:56:07,2020-04-24 8:56:07,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000003287,7247,QUEEN MARY HOSPITAL,2020-04-23 8:38:54,2020-04-23 8:38:54,2020-04-23,0,0,1,0,0,0,0,0
DOH000000000003287,27296,QUEEN MARY HOSPITAL,2020-05-05 14:08:48,2020-05-05 14:08:48,2020-05-05,1,0,0,0,0,0,0,0
DOH000000000003287,6209,QUEEN MARY HOSPITAL,2020-04-22 9:48:23,2020-04-22 9:48:23,2020-04-22,0,0,1,0,0,0,0,0
DOH000000000003287,18145,QUEEN MARY HOSPITAL,2020-04-30 8:52:05,2020-04-30 8:52:05,2020-04-30,0,0,1,0,0,0,0,0
DOH000000000003297,4001,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-20 10:26:26,2020-04-20 10:26:26,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000003297,21169,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-05-02 8:11:16,2020-05-02 8:11:16,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000003297,9823,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-25 7:29:18,2020-04-25 7:29:18,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000003297,19920,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-05-01 9:21:09,2020-05-01 9:21:09,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000003297,17899,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-30 8:19:06,2020-04-30 8:19:06,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000003297,24818,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-05-04 8:56:53,2020-05-04 8:56:53,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000003297,5596,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-22 7:24:14,2020-04-22 7:24:14,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000003297,861,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-17 7:58:24,2020-04-17 7:58:24,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000003297,13099,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-27 8:26:14,2020-04-27 8:26:14,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000003297,380,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-16 10:44:24,2020-04-16 10:44:24,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000003297,14484,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-28 8:00:16,2020-04-28 8:00:16,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000003297,7602,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-23 10:29:12,2020-04-23 10:29:12,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000003297,16431,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-29 8:41:08,2020-04-29 8:41:08,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000003297,2031,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-18 9:10:51,2020-04-18 9:10:51,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000003297,5062,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-21 10:16:51,2020-04-21 10:16:51,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000003297,25976,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-05-05 7:25:45,2020-05-05 7:25:45,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000003297,11365,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-26 7:54:51,2020-04-26 7:54:51,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000003297,8579,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-24 8:21:27,2020-04-24 8:21:27,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000003297,2584,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-04-19 7:48:19,2020-04-19 7:48:19,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000003297,22784,DR. ANTONIO A. RANADA CLINIC AND LYING-IN HOSPITAL,2020-05-03 8:06:07,2020-05-03 8:06:07,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000003299,2521,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-19 7:19:39,2020-04-19 7:19:39,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000003299,1179,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-17 9:28:56,2020-04-17 9:28:56,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000003299,8299,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-24 7:38:20,2020-04-24 7:38:20,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000003299,2105,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-18 9:57:30,2020-04-18 9:57:30,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000003299,24452,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-05-04 8:08:24,2020-05-04 8:08:24,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000003299,25841,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-05-05 6:09:11,2020-05-05 6:09:11,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000003299,11161,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-26 6:31:03,2020-04-26 6:31:03,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000003299,5916,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-22 8:31:55,2020-04-22 8:31:55,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000003299,19131,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-05-01 6:12:21,2020-05-01 6:12:21,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000003299,15787,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-29 5:38:18,2020-04-29 5:38:18,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000003299,4518,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-21 7:50:34,2020-04-21 7:50:34,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000003299,22488,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-05-03 6:27:01,2020-05-03 6:27:01,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000003299,13316,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-27 8:58:44,2020-04-27 8:58:44,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000003299,20812,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-05-02 6:19:55,2020-05-02 6:19:55,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000003299,18106,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-30 8:44:03,2020-04-30 8:44:03,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000003299,9704,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-25 6:21:11,2020-04-25 6:21:11,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000003299,285,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-16 9:19:15,2020-04-16 9:19:15,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000003299,14159,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-28 5:25:02,2020-04-28 5:25:02,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000003299,7412,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-23 9:15:19,2020-04-23 9:15:19,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000003299,3320,GENEROSA I. GONZALES MEMORIAL HOSPITAL,2020-04-20 5:58:40,2020-04-20 5:58:40,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000003300,23390,BAYUGAN COMMUNITY HOSPITAL,2020-05-03 10:22:31,2020-05-03 10:22:31,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000003300,13149,BAYUGAN COMMUNITY HOSPITAL,2020-04-27 8:32:06,2020-04-27 8:32:06,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000003300,4717,BAYUGAN COMMUNITY HOSPITAL,2020-04-21 8:23:43,2020-04-21 8:23:43,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000003300,24725,BAYUGAN COMMUNITY HOSPITAL,2020-05-04 8:41:09,2020-05-04 8:41:09,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000003300,16439,BAYUGAN COMMUNITY HOSPITAL,2020-04-29 8:43:00,2020-04-29 8:43:00,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000003300,7935,BAYUGAN COMMUNITY HOSPITAL,2020-04-23 14:50:28,2020-04-23 14:50:28,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000003300,1724,BAYUGAN COMMUNITY HOSPITAL,2020-04-18 7:52:03,2020-04-18 7:52:03,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000003300,3478,BAYUGAN COMMUNITY HOSPITAL,2020-04-20 7:46:50,2020-04-20 7:46:50,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000003300,2598,BAYUGAN COMMUNITY HOSPITAL,2020-04-19 7:52:38,2020-04-19 7:52:38,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000003300,19678,BAYUGAN COMMUNITY HOSPITAL,2020-05-01 8:33:39,2020-05-01 8:33:39,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000003300,8492,BAYUGAN COMMUNITY HOSPITAL,2020-04-24 8:12:37,2020-04-24 8:12:37,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000003300,26256,BAYUGAN COMMUNITY HOSPITAL,2020-05-05 8:14:52,2020-05-05 8:14:52,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000003300,5942,BAYUGAN COMMUNITY HOSPITAL,2020-04-22 8:35:34,2020-04-22 8:35:34,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000003300,322,BAYUGAN COMMUNITY HOSPITAL,2020-04-16 9:51:16,2020-04-16 9:51:16,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000003300,11439,BAYUGAN COMMUNITY HOSPITAL,2020-04-26 8:05:46,2020-04-26 8:05:46,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000003300,21226,BAYUGAN COMMUNITY HOSPITAL,2020-05-02 8:21:08,2020-05-02 8:21:08,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000003300,844,BAYUGAN COMMUNITY HOSPITAL,2020-04-17 7:51:55,2020-04-17 7:51:55,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000003300,14822,BAYUGAN COMMUNITY HOSPITAL,2020-04-28 8:41:39,2020-04-28 8:41:39,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000003300,10201,BAYUGAN COMMUNITY HOSPITAL,2020-04-25 8:33:27,2020-04-25 8:33:27,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000003300,18008,BAYUGAN COMMUNITY HOSPITAL,2020-04-30 8:32:52,2020-04-30 8:32:52,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000003301,11524,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-26 8:15:05,2020-04-26 8:15:05,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000003301,6822,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-23 7:21:47,2020-04-23 7:21:47,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000003301,6585,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-22 15:10:38,2020-04-22 15:10:38,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000003301,4646,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-21 8:12:02,2020-04-21 8:12:02,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000003301,21012,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-05-02 7:48:10,2020-05-02 7:48:10,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000003301,14774,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-28 8:34:41,2020-04-28 8:34:41,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000003301,25702,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-05-04 16:41:54,2020-05-04 16:41:54,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000003301,3498,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-20 7:50:10,2020-04-20 7:50:10,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000003301,9816,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-25 7:26:23,2020-04-25 7:26:23,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000003301,16278,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-29 8:21:25,2020-04-29 8:21:25,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000003301,8250,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-24 7:18:48,2020-04-24 7:18:48,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000003301,19252,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-05-01 7:18:11,2020-05-01 7:18:11,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000003301,12747,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-27 7:34:56,2020-04-27 7:34:56,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000003301,22606,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-05-03 7:31:03,2020-05-03 7:31:03,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000003301,17517,ORMOC MATERNITY & CHILDREN'S HOSPITAL INC,2020-04-30 7:09:19,2020-04-30 7:09:19,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000003302,17171,PASCUAL GENERAL HOSPITAL,2020-04-29 14:00:09,2020-04-29 14:00:09,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000003302,18739,PASCUAL GENERAL HOSPITAL,2020-04-30 12:34:27,2020-04-30 12:34:27,2020-04-30,0,0,0,0,0,0,0,0
DOH000000000003302,27271,PASCUAL GENERAL HOSPITAL,2020-05-05 13:49:38,2020-05-05 13:49:38,2020-05-05,0,0,0,0,0,0,0,0
DOH000000000003302,22178,PASCUAL GENERAL HOSPITAL,2020-05-02 14:31:20,2020-05-02 14:31:20,2020-05-02,0,0,0,0,0,0,0,0
DOH000000000003302,12308,PASCUAL GENERAL HOSPITAL,2020-04-26 13:40:06,2020-04-26 13:40:06,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000003302,25395,PASCUAL GENERAL HOSPITAL,2020-05-04 12:40:01,2020-05-04 12:40:01,2020-05-04,0,0,0,0,0,0,0,0
DOH000000000003302,20512,PASCUAL GENERAL HOSPITAL,2020-05-01 14:28:05,2020-05-01 14:28:05,2020-05-01,0,0,0,0,0,0,0,0
DOH000000000003302,23767,PASCUAL GENERAL HOSPITAL,2020-05-03 13:51:40,2020-05-03 13:51:40,2020-05-03,0,0,0,0,0,0,0,0
DOH000000000003302,11110,PASCUAL GENERAL HOSPITAL,2020-04-25 19:16:13,2020-04-25 19:16:13,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000003302,15474,PASCUAL GENERAL HOSPITAL,2020-04-28 13:50:53,2020-04-28 13:50:53,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000003302,13897,PASCUAL GENERAL HOSPITAL,2020-04-27 13:46:42,2020-04-27 13:46:42,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000003313,1898,SOUTHERN ISABELA GENERAL HOSPITAL,2020-04-18 8:41:53,2020-04-18 8:23:36,2020-04-18,12,1,19,41,12,1,3,1
DOH000000000003313,2917,SOUTHERN ISABELA GENERAL HOSPITAL,2020-04-19 9:24:52,2020-04-19 9:24:52,2020-04-19,5,8,17,43,12,1,3,1
