hfhudcode,id,cfname,updateddate,addeddate,reportdate,icu_v,icu_o,isolbed_v,isolbed_o,beds_ward_v,beds_ward_o,mechvent_v,mechvent_o
DOH000000000004967,3858,CALAMBA DISTRICT HOSPITAL,2020-04-20 9:05:37,2020-04-20 9:05:37,2020-04-20,0,0,1,1,0,0,0,0
DOH000000000004967,5729,CALAMBA DISTRICT HOSPITAL,2020-04-22 8:02:03,2020-04-22 8:02:03,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000004967,149,CALAMBA DISTRICT HOSPITAL,2020-04-16 8:14:20,2020-04-16 8:14:20,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000004967,3168,CALAMBA DISTRICT HOSPITAL,2020-04-19 13:44:58,2020-04-19 13:44:58,2020-04-19,0,0,1,1,0,0,0,0
DOH000000000004967,963,CALAMBA DISTRICT HOSPITAL,2020-04-17 8:16:31,2020-04-17 8:16:31,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000004968,5379,CAMP PERALTA STATION HOSPITAL,2020-04-21 15:43:11,2020-04-21 15:43:11,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000004972,6357,SAN NARCISO MUNICIPAL HOSPITAL,2020-04-22 11:28:31,2020-04-22 11:28:31,2020-04-22,0,0,4,0,4,0,0,0
DOH000000000004975,2789,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",2020-04-19 8:33:15,2020-04-19 8:33:15,2020-04-19,0,0,2,3,0,0,0,0
DOH000000000004975,5626,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",2020-04-22 7:31:57,2020-04-22 7:31:57,2020-04-22,2,3,0,0,0,0,0,0
DOH000000000004975,3678,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",2020-04-20 8:19:26,2020-04-20 8:19:26,2020-04-20,0,0,2,3,0,0,0,0
DOH000000000004975,4769,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",2020-04-21 8:35:06,2020-04-21 8:35:06,2020-04-21,0,0,3,2,0,0,0,0
DOH000000000004975,2096,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",2020-04-18 9:47:42,2020-04-18 9:47:42,2020-04-18,0,0,2,3,0,0,0,0
DOH000000000004975,1270,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC.",2020-04-17 10:29:26,2020-04-17 10:29:26,2020-04-17,0,0,2,3,0,0,0,0
DOH000000000004996,6082,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-22 9:05:20,2020-04-22 9:05:20,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000004996,525,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-16 13:45:16,2020-04-16 13:45:16,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000004996,4839,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-21 8:50:11,2020-04-21 8:50:11,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000004996,987,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-17 8:21:27,2020-04-17 8:21:27,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000004996,2866,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-19 8:57:47,2020-04-19 8:57:47,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000004996,3902,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-20 9:28:18,2020-04-20 9:28:18,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000004996,1798,DEMANO'S MEDICAL AND PEDIATRIC CLINIC,2020-04-18 8:05:12,2020-04-18 8:05:12,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000005002,5322,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG,2020-04-21 14:31:04,2020-04-21 14:31:04,2020-04-21,2,5,2,2,0,0,0,0
DOH000000000005002,2097,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG,2020-04-18 9:47:57,2020-04-18 9:47:57,2020-04-18,0,0,2,2,0,0,0,0
DOH000000000005002,653,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG,2020-04-16 16:26:18,2020-04-16 16:26:18,2020-04-16,0,0,1,3,0,0,0,0
DOH000000000005002,4006,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG,2020-04-20 10:30:27,2020-04-20 10:30:27,2020-04-20,0,0,2,2,0,0,0,0
DOH000000000005002,1364,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG,2020-04-17 12:08:25,2020-04-17 12:08:25,2020-04-17,1,3,1,3,0,0,0,0
DOH000000000005002,6222,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG,2020-04-22 9:56:12,2020-04-22 9:56:12,2020-04-22,4,3,2,2,0,0,0,0
DOH000000000005013,5112,TACLOBAN CITY HOSPITAL,2020-04-21 10:50:26,2020-04-21 10:50:26,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005013,6125,TACLOBAN CITY HOSPITAL,2020-04-22 9:20:31,2020-04-22 9:20:31,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005013,3936,TACLOBAN CITY HOSPITAL,2020-04-20 9:49:06,2020-04-20 9:49:06,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005014,92,ZAPANTA MATERNITY & GENERAL HOSPITAL,2020-04-16 7:45:56,2020-04-16 7:45:56,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000005014,1446,ZAPANTA MATERNITY & GENERAL HOSPITAL,2020-04-17 14:27:24,2020-04-17 14:27:24,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005014,2194,ZAPANTA MATERNITY & GENERAL HOSPITAL,2020-04-18 11:25:52,2020-04-18 11:25:52,2020-04-18,1,0,1,0,0,0,0,0
DOH000000000005014,3277,ZAPANTA MATERNITY & GENERAL HOSPITAL,2020-04-19 18:31:29,2020-04-19 18:31:29,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005014,5264,ZAPANTA MATERNITY & GENERAL HOSPITAL,2020-04-21 13:23:35,2020-04-21 13:23:35,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005014,4162,ZAPANTA MATERNITY & GENERAL HOSPITAL,2020-04-20 13:23:16,2020-04-20 13:23:16,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005027,507,AGUSAN DEL NORTE PROVINCIAL HOSPITAL,2020-04-16 13:18:37,2020-04-16 13:18:37,2020-04-16,0,0,14,0,14,0,0,0
DOH000000000005027,2398,AGUSAN DEL NORTE PROVINCIAL HOSPITAL,2020-04-18 17:32:34,2020-04-18 17:32:34,2020-04-18,0,0,12,0,0,0,0,0
DOH000000000005027,3830,AGUSAN DEL NORTE PROVINCIAL HOSPITAL,2020-04-20 8:58:06,2020-04-20 8:58:06,2020-04-20,0,0,13,0,0,0,0,0
DOH000000000005027,4965,AGUSAN DEL NORTE PROVINCIAL HOSPITAL,2020-04-21 9:30:51,2020-04-21 9:30:51,2020-04-21,0,0,13,0,0,0,0,0
DOH000000000005027,6288,AGUSAN DEL NORTE PROVINCIAL HOSPITAL,2020-04-22 10:28:46,2020-04-22 10:28:46,2020-04-22,0,0,16,0,0,0,0,0
DOH000000000005027,1263,AGUSAN DEL NORTE PROVINCIAL HOSPITAL,2020-04-17 10:23:35,2020-04-17 10:23:35,2020-04-17,0,0,1,0,0,0,0,0
DOH000000000005030,4065,SULU PROVINCIAL HOSPITAL,2020-04-20 11:29:09,2020-04-20 11:29:09,2020-04-20,0,0,10,0,10,0,0,0
DOH000000000005045,1728,DELFIN ALBANO COMMUNITY HOSPITAL,2020-04-18 7:53:27,2020-04-18 7:53:27,2020-04-18,0,0,4,0,0,0,0,0
DOH000000000005045,2971,DELFIN ALBANO COMMUNITY HOSPITAL,2020-04-19 9:58:26,2020-04-19 9:58:26,2020-04-19,0,0,4,0,0,0,0,0
DOH000000000005045,1152,DELFIN ALBANO COMMUNITY HOSPITAL,2020-04-17 9:11:51,2020-04-17 9:11:51,2020-04-17,0,0,4,0,0,0,0,0
DOH000000000005045,6114,DELFIN ALBANO COMMUNITY HOSPITAL,2020-04-22 9:16:05,2020-04-22 9:16:05,2020-04-22,0,0,4,0,0,0,0,0
DOH000000000005045,513,DELFIN ALBANO COMMUNITY HOSPITAL,2020-04-16 13:25:35,2020-04-16 13:25:35,2020-04-16,0,0,4,0,0,0,0,0
DOH000000000005045,4753,DELFIN ALBANO COMMUNITY HOSPITAL,2020-04-21 8:32:00,2020-04-21 8:32:00,2020-04-21,0,0,4,0,0,0,0,0
DOH000000000005045,3725,DELFIN ALBANO COMMUNITY HOSPITAL,2020-04-20 8:29:39,2020-04-20 8:29:39,2020-04-20,0,0,4,0,0,0,0,0
DOH000000000005048,6590,SANTA CRUZ COMMUNITY HOSPITAL,2020-04-22 15:14:13,2020-04-22 15:14:13,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005048,2811,SANTA CRUZ COMMUNITY HOSPITAL,2020-04-19 8:39:09,2020-04-19 8:39:09,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005048,4942,SANTA CRUZ COMMUNITY HOSPITAL,2020-04-21 9:18:38,2020-04-21 9:18:38,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005048,3995,SANTA CRUZ COMMUNITY HOSPITAL,2020-04-20 10:24:02,2020-04-20 10:24:02,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005048,1939,SANTA CRUZ COMMUNITY HOSPITAL,2020-04-18 8:36:50,2020-04-18 8:36:50,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000005048,1245,SANTA CRUZ COMMUNITY HOSPITAL,2020-04-17 10:08:32,2020-04-17 10:08:32,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005048,286,SANTA CRUZ COMMUNITY HOSPITAL,2020-04-16 9:19:41,2020-04-16 9:19:41,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000005050,3646,NORTH CALOOCAN DOCTORS HOSPITAL,2020-04-20 8:14:51,2020-04-20 8:14:51,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005050,3185,NORTH CALOOCAN DOCTORS HOSPITAL,2020-04-19 14:14:43,2020-04-19 14:14:43,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005050,5145,NORTH CALOOCAN DOCTORS HOSPITAL,2020-04-21 11:13:30,2020-04-21 11:13:30,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005058,3328,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-20 6:10:32,2020-04-20 6:10:32,2020-04-20,0,0,4,0,0,0,0,0
DOH000000000005058,2908,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-19 9:21:34,2020-04-19 9:21:34,2020-04-19,0,0,4,0,0,0,0,0
DOH000000000005058,245,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-16 8:56:56,2020-04-16 8:56:56,2020-04-16,0,0,4,0,0,0,0,0
DOH000000000005058,940,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-17 8:12:37,2020-04-17 8:12:37,2020-04-17,0,0,4,0,0,0,0,0
DOH000000000005058,1958,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-18 8:44:57,2020-04-18 8:44:57,2020-04-18,0,0,4,0,0,0,0,0
DOH000000000005058,4366,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-21 6:05:16,2020-04-21 6:05:16,2020-04-21,0,0,4,0,0,0,0,0
DOH000000000005058,5530,SALVADOR R. ENCINAS DISTRICT HOSPITAL,2020-04-22 6:40:31,2020-04-22 6:40:31,2020-04-22,0,0,4,0,0,0,0,0
DOH000000000005060,4474,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,2020-04-21 7:35:57,2020-04-21 7:35:57,2020-04-21,0,0,1,0,4,0,0,0
DOH000000000005060,6196,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,2020-04-22 9:44:07,2020-04-22 9:44:07,2020-04-22,0,0,1,0,4,0,0,0
DOH000000000005060,2992,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,2020-04-19 10:15:26,2020-04-19 10:15:26,2020-04-19,0,0,1,0,4,0,0,0
DOH000000000005060,1605,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,2020-04-18 6:34:12,2020-04-18 6:34:12,2020-04-18,0,0,1,0,4,0,0,0
DOH000000000005060,1526,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,2020-04-17 16:35:22,2020-04-17 16:35:22,2020-04-17,0,0,1,0,4,0,0,0
DOH000000000005060,4073,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC,2020-04-20 11:38:03,2020-04-20 11:38:03,2020-04-20,0,0,1,0,4,0,0,0
DOH000000000005061,5989,ST. JOHN OF THE CROSS HOSPITAL,2020-04-22 8:45:23,2020-04-22 8:45:23,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005061,5415,ST. JOHN OF THE CROSS HOSPITAL,2020-04-21 16:20:42,2020-04-21 16:20:42,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005061,4221,ST. JOHN OF THE CROSS HOSPITAL,2020-04-20 14:46:46,2020-04-20 14:46:46,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005061,2982,ST. JOHN OF THE CROSS HOSPITAL,2020-04-19 10:04:46,2020-04-19 10:04:46,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005072,303,DINAGAT DISTRICT HOSPITAL,2020-04-16 9:35:03,2020-04-16 9:35:03,2020-04-16,0,0,2,1,3,0,0,0
DOH000000000005072,1043,DINAGAT DISTRICT HOSPITAL,2020-04-17 8:34:53,2020-04-17 8:34:53,2020-04-17,0,0,3,0,3,0,0,0
DOH000000000005072,5884,DINAGAT DISTRICT HOSPITAL,2020-04-22 8:25:30,2020-04-22 8:25:30,2020-04-22,0,0,3,0,3,0,0,0
DOH000000000005072,4806,DINAGAT DISTRICT HOSPITAL,2020-04-21 8:41:24,2020-04-21 8:41:24,2020-04-21,0,0,3,0,3,0,0,0
DOH000000000005072,4113,DINAGAT DISTRICT HOSPITAL,2020-04-20 12:15:05,2020-04-20 12:15:05,2020-04-20,0,0,3,0,3,0,0,0
DOH000000000005077,6351,"UNITED DOCTOR'S HOSPITAL OF TAGUM, INC.",2020-04-22 11:24:14,2020-04-22 11:24:14,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005077,4217,"UNITED DOCTOR'S HOSPITAL OF TAGUM, INC.",2020-04-20 14:40:40,2020-04-20 14:40:40,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005079,4655,HINATUAN DISTRICT HOSPITAL,2020-04-21 8:13:36,2020-04-21 8:13:36,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000005079,3481,HINATUAN DISTRICT HOSPITAL,2020-04-20 7:47:30,2020-04-20 7:47:30,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000005079,5701,HINATUAN DISTRICT HOSPITAL,2020-04-22 7:55:23,2020-04-22 7:55:23,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000005079,957,HINATUAN DISTRICT HOSPITAL,2020-04-17 8:15:31,2020-04-17 8:15:31,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000005079,236,HINATUAN DISTRICT HOSPITAL,2020-04-16 8:51:54,2020-04-16 8:51:54,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000005079,1700,HINATUAN DISTRICT HOSPITAL,2020-04-18 7:44:15,2020-04-18 7:44:15,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000005079,2706,HINATUAN DISTRICT HOSPITAL,2020-04-19 8:14:13,2020-04-19 8:14:13,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000005081,5353,MARTINEZ MEMORIAL HOSPITAL,2020-04-21 15:12:20,2020-04-21 15:12:20,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005081,641,MARTINEZ MEMORIAL HOSPITAL,2020-04-16 16:08:03,2020-04-16 16:08:03,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000005081,1130,MARTINEZ MEMORIAL HOSPITAL,2020-04-17 8:59:00,2020-04-17 8:59:00,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005081,6006,MARTINEZ MEMORIAL HOSPITAL,2020-04-22 8:49:52,2020-04-22 8:49:52,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005086,3669,VISAYAS STATE UNIVERSITY HOSPITAL,2020-04-20 8:18:33,2020-04-20 8:18:33,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005086,1799,VISAYAS STATE UNIVERSITY HOSPITAL,2020-04-18 8:05:19,2020-04-18 8:05:19,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000005086,2945,VISAYAS STATE UNIVERSITY HOSPITAL,2020-04-19 9:39:31,2020-04-19 9:39:31,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005086,4821,VISAYAS STATE UNIVERSITY HOSPITAL,2020-04-21 8:45:53,2020-04-21 8:45:53,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005086,239,VISAYAS STATE UNIVERSITY HOSPITAL,2020-04-16 8:53:17,2020-04-16 8:53:17,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000005086,5872,VISAYAS STATE UNIVERSITY HOSPITAL,2020-04-22 8:22:58,2020-04-22 8:22:58,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005086,1115,VISAYAS STATE UNIVERSITY HOSPITAL,2020-04-17 8:54:45,2020-04-17 8:54:45,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005115,6547,CADIZ DISTRICT HOSPITAL,2020-04-22 14:30:06,2020-04-22 14:30:06,2020-04-22,36,7,0,0,0,0,0,0
DOH000000000005115,4101,CADIZ DISTRICT HOSPITAL,2020-04-20 12:00:40,2020-04-20 12:00:40,2020-04-20,0,0,38,5,10,0,0,0
DOH000000000005115,3100,CADIZ DISTRICT HOSPITAL,2020-04-19 12:02:38,2020-04-19 12:02:38,2020-04-19,0,0,38,5,10,0,0,0
DOH000000000005115,5461,CADIZ DISTRICT HOSPITAL,2020-04-21 18:17:18,2020-04-21 18:17:18,2020-04-21,36,7,10,0,0,0,0,0
DOH000000000005115,2056,CADIZ DISTRICT HOSPITAL,2020-04-18 9:22:44,2020-04-18 9:22:44,2020-04-18,0,0,38,5,10,0,0,0
DOH000000000005125,4396,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-21 6:37:28,2020-04-21 6:37:28,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005125,5497,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-22 5:08:49,2020-04-22 5:08:49,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005125,1588,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-18 5:36:02,2020-04-18 5:36:02,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000005125,2446,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-19 5:15:37,2020-04-19 5:15:37,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005125,25,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-16 6:38:01,2020-04-16 6:38:01,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000005125,744,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-17 6:36:04,2020-04-17 6:36:04,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005125,3317,DR. BERNARDO B. CORRAL MEMORIAL HOSPITAL,2020-04-20 5:52:58,2020-04-20 5:52:58,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005147,3959,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-20 9:59:37,2020-04-20 9:59:37,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005147,581,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-16 14:47:21,2020-04-16 14:47:21,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000005147,3160,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-19 13:35:19,2020-04-19 13:35:19,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005147,4765,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-21 8:34:37,2020-04-21 8:34:37,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005147,2042,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-18 9:16:04,2020-04-18 9:16:04,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000005147,1158,SEN. NINOY AQUINO MUN. HOSPITAL,2020-04-17 9:14:01,2020-04-17 9:14:01,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005157,4075,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - MAGSAYSAY,2020-04-20 11:38:58,2020-04-20 11:38:58,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005157,5696,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - MAGSAYSAY,2020-04-22 7:53:51,2020-04-22 7:53:51,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005157,3145,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - MAGSAYSAY,2020-04-19 13:14:21,2020-04-19 13:14:21,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005157,4563,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - MAGSAYSAY,2020-04-21 8:01:33,2020-04-21 8:01:33,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005157,1128,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - MAGSAYSAY,2020-04-17 8:58:02,2020-04-17 8:58:02,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005162,3511,AROROY MUNICIPAL HOSPITAL,2020-04-20 7:52:56,2020-04-20 7:52:56,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000005162,2672,AROROY MUNICIPAL HOSPITAL,2020-04-19 8:07:36,2020-04-19 8:07:36,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000005162,889,AROROY MUNICIPAL HOSPITAL,2020-04-17 8:03:37,2020-04-17 8:03:37,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005162,1915,AROROY MUNICIPAL HOSPITAL,2020-04-18 8:27:16,2020-04-18 8:27:16,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000005162,449,AROROY MUNICIPAL HOSPITAL,2020-04-16 12:01:14,2020-04-16 12:01:14,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000005162,4505,AROROY MUNICIPAL HOSPITAL,2020-04-21 7:46:34,2020-04-21 7:46:34,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000005162,5577,AROROY MUNICIPAL HOSPITAL,2020-04-22 7:18:00,2020-04-22 7:18:00,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000005166,3621,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN,2020-04-20 8:10:44,2020-04-20 8:10:44,2020-04-20,0,0,2,0,2,0,0,0
DOH000000000005166,1810,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN,2020-04-18 8:06:26,2020-04-18 8:06:26,2020-04-18,0,0,2,0,2,0,0,0
DOH000000000005166,5980,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN,2020-04-22 8:44:07,2020-04-22 8:44:07,2020-04-22,0,0,2,0,2,0,0,0
DOH000000000005166,1175,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN,2020-04-17 9:26:12,2020-04-17 9:26:12,2020-04-17,0,0,2,0,2,0,0,0
DOH000000000005166,280,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN,2020-04-16 9:16:55,2020-04-16 9:16:55,2020-04-16,0,0,2,0,2,0,0,0
DOH000000000005166,4972,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN,2020-04-21 9:34:14,2020-04-21 9:34:14,2020-04-21,0,0,2,0,2,0,0,0
DOH000000000005169,6038,SOGOD DISTRICT HOSPITAL,2020-04-22 8:55:54,2020-04-22 8:55:54,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000005169,2890,SOGOD DISTRICT HOSPITAL,2020-04-19 9:13:12,2020-04-19 9:13:12,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000005169,1782,SOGOD DISTRICT HOSPITAL,2020-04-18 8:03:23,2020-04-18 8:03:23,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000005169,4740,SOGOD DISTRICT HOSPITAL,2020-04-21 8:29:17,2020-04-21 8:29:17,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000005169,3650,SOGOD DISTRICT HOSPITAL,2020-04-20 8:15:11,2020-04-20 8:15:11,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000005169,1371,SOGOD DISTRICT HOSPITAL,2020-04-17 12:22:56,2020-04-17 12:22:56,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000005179,4733,TUAO DISTRICT HOSPITAL,2020-04-21 8:27:24,2020-04-21 8:27:24,2020-04-21,0,0,1,0,0,0,0,0
DOH000000000005179,2043,TUAO DISTRICT HOSPITAL,2020-04-18 9:16:13,2020-04-18 9:16:13,2020-04-18,0,0,1,0,0,0,0,0
DOH000000000005179,190,TUAO DISTRICT HOSPITAL,2020-04-16 8:34:28,2020-04-16 8:34:28,2020-04-16,0,0,0,0,1,0,0,0
DOH000000000005179,3886,TUAO DISTRICT HOSPITAL,2020-04-20 9:18:00,2020-04-20 9:18:00,2020-04-20,0,0,1,0,0,0,0,0
DOH000000000005179,2741,TUAO DISTRICT HOSPITAL,2020-04-19 8:19:02,2020-04-19 8:19:02,2020-04-19,0,0,1,0,0,0,0,0
DOH000000000005179,6339,TUAO DISTRICT HOSPITAL,2020-04-22 11:12:38,2020-04-22 11:12:38,2020-04-22,0,0,1,0,0,0,0,0
DOH000000000005179,1443,TUAO DISTRICT HOSPITAL,2020-04-17 14:16:10,2020-04-17 14:16:10,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000005180,5306,"ISULAN DOCTORS SPECIALIST CENTER, INC.",2020-04-21 14:11:48,2020-04-21 14:11:48,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000005180,6283,"ISULAN DOCTORS SPECIALIST CENTER, INC.",2020-04-22 10:25:02,2020-04-22 10:25:02,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000005197,2130,ROMBLON PROVINCIAL HOSPITAL,2020-04-18 10:25:22,2020-04-18 10:25:22,2020-04-18,0,0,12,3,4,0,0,0
DOH000000000005197,4283,ROMBLON PROVINCIAL HOSPITAL,2020-04-20 15:56:42,2020-04-20 15:56:42,2020-04-20,0,0,12,3,4,0,0,0
DOH000000000005197,4976,ROMBLON PROVINCIAL HOSPITAL,2020-04-21 9:36:35,2020-04-21 9:36:35,2020-04-21,0,0,12,3,4,0,0,0
DOH000000000005197,2859,ROMBLON PROVINCIAL HOSPITAL,2020-04-19 8:54:48,2020-04-19 8:54:48,2020-04-19,0,0,12,3,4,0,0,0
DOH000000000005198,4729,PIO DURAN MEMORIAL DISTRICT HOSPITAL,2020-04-21 8:26:26,2020-04-21 8:26:26,2020-04-21,0,0,3,0,0,0,0,0
DOH000000000005198,6426,PIO DURAN MEMORIAL DISTRICT HOSPITAL,2020-04-22 12:24:10,2020-04-22 12:24:10,2020-04-22,0,0,3,0,0,0,0,0
DOH000000000005198,166,PIO DURAN MEMORIAL DISTRICT HOSPITAL,2020-04-16 8:21:29,2020-04-16 8:21:29,2020-04-16,0,0,3,0,0,0,0,0
DOH000000000005198,3914,PIO DURAN MEMORIAL DISTRICT HOSPITAL,2020-04-20 9:36:30,2020-04-20 9:36:30,2020-04-20,0,0,3,0,0,0,0,0
