hfhudcode,id,cfname,updateddate,addeddate,reportdate,icu_v,icu_o,isolbed_v,isolbed_o,beds_ward_v,beds_ward_o,mechvent_v,mechvent_o
DOH000000000004244,7148,OUR LADY OF FATIMA HOSPITAL,2020-04-23 8:24:22,2020-04-23 8:24:22,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000004256,2466,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-19 6:28:13,2020-04-19 6:28:13,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000004256,3319,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-20 5:57:13,2020-04-20 5:57:13,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000004256,15797,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-29 5:51:00,2020-04-29 5:51:00,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000004256,12744,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-27 7:34:28,2020-04-27 7:34:28,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000004256,11218,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-26 7:11:23,2020-04-26 7:11:23,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000004256,14254,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-28 7:04:34,2020-04-28 7:04:34,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000004256,8165,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-24 6:06:14,2020-04-24 6:06:14,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000004256,4399,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-21 6:40:44,2020-04-21 6:40:44,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000004256,9745,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-25 6:58:37,2020-04-25 6:58:37,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000004256,5512,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-22 6:11:06,2020-04-22 6:11:06,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000004256,750,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-17 6:47:09,2020-04-17 6:47:09,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000004256,6758,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-23 6:34:05,2020-04-23 6:34:05,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000004256,32,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-16 6:46:20,2020-04-16 6:46:20,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000004256,1609,DR. SOFRONIO B. GARCIA MEMORIAL HOSPITAL,2020-04-18 6:45:00,2020-04-18 6:45:00,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000004267,16662,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-29 9:27:58,2020-04-29 9:27:58,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000004267,13305,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-27 8:57:01,2020-04-27 8:57:01,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000004267,15358,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-28 11:59:47,2020-04-28 11:59:47,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000004267,8986,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-24 9:36:13,2020-04-24 9:36:13,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000004267,3065,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-19 11:37:05,2020-04-19 11:37:05,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000004267,3739,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-20 8:33:46,2020-04-20 8:33:46,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000004267,7633,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-23 10:46:23,2020-04-23 10:46:23,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000004267,442,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-16 11:53:59,2020-04-16 11:53:59,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000004267,12061,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-26 10:50:08,2020-04-26 10:50:08,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000004267,10357,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-25 9:05:45,2020-04-25 9:05:45,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000004267,5050,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-21 10:10:33,2020-04-21 10:10:33,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000004267,6678,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-22 17:03:55,2020-04-22 17:03:55,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000004267,2045,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-18 9:16:53,2020-04-18 9:16:53,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000004267,1138,JUDGE CELESTINO GUERRERO MEMORIAL HOSPITAL,2020-04-17 9:03:44,2020-04-17 9:03:44,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000004271,16681,ST. LOUIS HOSPITAL,2020-04-29 9:33:24,2020-04-29 9:33:24,2020-04-29,0,0,2,0,0,0,1,0
DOH000000000004271,15020,ST. LOUIS HOSPITAL,2020-04-28 9:18:01,2020-04-28 9:18:01,2020-04-28,0,0,2,0,0,0,1,0
DOH000000000004271,296,ST. LOUIS HOSPITAL,2020-04-16 9:27:41,2020-04-16 9:27:41,2020-04-16,0,0,2,0,0,0,1,0
DOH000000000004271,3856,ST. LOUIS HOSPITAL,2020-04-20 9:05:20,2020-04-20 9:05:20,2020-04-20,0,0,1,1,0,0,1,0
DOH000000000004271,1187,ST. LOUIS HOSPITAL,2020-04-17 9:33:19,2020-04-17 9:33:19,2020-04-17,0,0,2,0,0,0,1,0
DOH000000000004271,4941,ST. LOUIS HOSPITAL,2020-04-21 9:17:03,2020-04-21 9:17:03,2020-04-21,0,0,0,2,0,0,1,0
DOH000000000004271,10418,ST. LOUIS HOSPITAL,2020-04-25 9:19:35,2020-04-25 9:19:35,2020-04-25,0,0,2,0,0,0,1,0
DOH000000000004271,2960,ST. LOUIS HOSPITAL,2020-04-19 9:48:54,2020-04-19 9:48:54,2020-04-19,0,0,1,1,0,0,1,0
DOH000000000004271,2006,ST. LOUIS HOSPITAL,2020-04-18 9:01:41,2020-04-18 9:01:41,2020-04-18,0,0,2,0,0,0,1,0
DOH000000000004271,11600,ST. LOUIS HOSPITAL,2020-04-26 8:24:13,2020-04-26 8:24:13,2020-04-26,0,0,2,0,0,0,1,0
DOH000000000004271,13257,ST. LOUIS HOSPITAL,2020-04-27 8:47:43,2020-04-27 8:47:43,2020-04-27,0,0,2,0,0,0,1,0
DOH000000000004271,8523,ST. LOUIS HOSPITAL,2020-04-24 8:14:59,2020-04-24 8:14:59,2020-04-24,0,0,2,0,0,0,1,0
DOH000000000004271,7297,ST. LOUIS HOSPITAL,2020-04-23 8:47:55,2020-04-23 8:47:55,2020-04-23,0,0,1,1,0,0,0,1
DOH000000000004271,5897,ST. LOUIS HOSPITAL,2020-04-22 8:28:39,2020-04-22 8:28:39,2020-04-22,0,0,0,2,0,0,0,1
DOH000000000004280,1750,MANAOAG COMMUNITY HOSPITAL,2020-04-18 7:59:01,2020-04-18 7:59:01,2020-04-18,0,0,2,0,2,0,0,0
DOH000000000004280,3998,MANAOAG COMMUNITY HOSPITAL,2020-04-20 10:24:50,2020-04-20 10:24:50,2020-04-20,0,0,2,0,2,0,0,0
DOH000000000004280,4638,MANAOAG COMMUNITY HOSPITAL,2020-04-21 8:10:53,2020-04-21 8:10:53,2020-04-21,0,0,2,0,2,0,0,0
DOH000000000004280,908,MANAOAG COMMUNITY HOSPITAL,2020-04-17 8:07:10,2020-04-17 8:07:10,2020-04-17,0,0,2,0,2,0,0,0
DOH000000000004280,14500,MANAOAG COMMUNITY HOSPITAL,2020-04-28 8:02:35,2020-04-28 8:02:35,2020-04-28,0,0,2,0,2,0,0,0
DOH000000000004280,16311,MANAOAG COMMUNITY HOSPITAL,2020-04-29 8:25:29,2020-04-29 8:25:29,2020-04-29,0,0,2,0,2,0,0,0
DOH000000000004280,9964,MANAOAG COMMUNITY HOSPITAL,2020-04-25 8:00:36,2020-04-25 8:00:36,2020-04-25,0,0,2,0,2,0,0,0
DOH000000000004280,2661,MANAOAG COMMUNITY HOSPITAL,2020-04-19 8:05:25,2020-04-19 8:05:25,2020-04-19,0,0,2,0,2,0,0,0
DOH000000000004280,7019,MANAOAG COMMUNITY HOSPITAL,2020-04-23 8:07:35,2020-04-23 8:07:35,2020-04-23,0,0,2,0,2,0,0,0
DOH000000000004280,8428,MANAOAG COMMUNITY HOSPITAL,2020-04-24 8:04:29,2020-04-24 8:04:29,2020-04-24,0,0,2,0,2,0,0,0
DOH000000000004280,12993,MANAOAG COMMUNITY HOSPITAL,2020-04-27 8:13:51,2020-04-27 8:13:51,2020-04-27,0,0,2,0,2,0,0,0
DOH000000000004280,11440,MANAOAG COMMUNITY HOSPITAL,2020-04-26 8:05:49,2020-04-26 8:05:49,2020-04-26,0,0,2,0,2,0,0,0
DOH000000000004280,5738,MANAOAG COMMUNITY HOSPITAL,2020-04-22 8:04:14,2020-04-22 8:04:14,2020-04-22,0,0,2,0,2,0,0,0
DOH000000000004291,256,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-16 9:00:44,2020-04-16 9:00:44,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000004291,6223,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-22 9:57:18,2020-04-22 9:57:18,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000004291,2991,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-19 10:15:24,2020-04-19 10:15:24,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000004291,16753,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-29 9:53:37,2020-04-29 9:53:37,2020-04-29,0,0,2,0,0,0,0,0
DOH000000000004291,7503,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-23 9:41:04,2020-04-23 9:41:04,2020-04-23,0,0,2,0,0,0,0,0
DOH000000000004291,12016,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-26 10:30:17,2020-04-26 10:30:17,2020-04-26,0,0,2,0,0,0,0,0
DOH000000000004291,13448,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-27 9:25:51,2020-04-27 9:25:51,2020-04-27,0,0,2,0,0,0,0,0
DOH000000000004291,1157,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-17 9:13:53,2020-04-17 9:13:53,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000004291,3393,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-20 7:18:28,2020-04-20 7:18:28,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000004291,8965,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-24 9:30:32,2020-04-24 9:30:32,2020-04-24,0,0,2,0,0,0,0,0
DOH000000000004291,10434,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-25 9:25:10,2020-04-25 9:25:10,2020-04-25,0,0,2,0,0,0,0,0
DOH000000000004291,4910,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-21 9:07:18,2020-04-21 9:07:18,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000004291,2184,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-18 11:10:45,2020-04-18 11:10:45,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000004291,14371,BAYUGAN JM YAP STO. NINO HOSPITAL,2020-04-28 7:41:41,2020-04-28 7:41:41,2020-04-28,0,0,2,0,0,0,0,0
DOH000000000004295,8516,CAN-AVID MUNICIPAL HOSPITAL,2020-04-24 8:14:24,2020-04-24 8:14:24,2020-04-24,1,0,1,0,0,0,0,0
DOH000000000004295,14949,CAN-AVID MUNICIPAL HOSPITAL,2020-04-28 9:02:46,2020-04-28 9:02:46,2020-04-28,1,0,1,0,0,0,0,0
DOH000000000004295,11641,CAN-AVID MUNICIPAL HOSPITAL,2020-04-26 8:29:40,2020-04-26 8:29:40,2020-04-26,1,0,1,0,0,0,0,0
DOH000000000004295,5950,CAN-AVID MUNICIPAL HOSPITAL,2020-04-22 8:37:01,2020-04-22 8:37:01,2020-04-22,1,0,1,0,0,0,0,0
DOH000000000004295,10293,CAN-AVID MUNICIPAL HOSPITAL,2020-04-25 8:52:20,2020-04-25 8:52:20,2020-04-25,1,0,1,0,0,0,0,0
DOH000000000004295,4736,CAN-AVID MUNICIPAL HOSPITAL,2020-04-21 8:27:47,2020-04-21 8:27:47,2020-04-21,1,0,1,0,1,0,0,0
DOH000000000004295,15959,CAN-AVID MUNICIPAL HOSPITAL,2020-04-29 7:29:11,2020-04-29 7:29:11,2020-04-29,1,0,1,0,0,0,0,0
DOH000000000004295,7436,CAN-AVID MUNICIPAL HOSPITAL,2020-04-23 9:20:26,2020-04-23 9:20:26,2020-04-23,1,0,1,0,0,0,0,0
DOH000000000004295,14069,CAN-AVID MUNICIPAL HOSPITAL,2020-04-27 16:27:19,2020-04-27 16:27:19,2020-04-27,1,0,1,0,0,0,0,0
DOH000000000004296,15018,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-28 9:17:02,2020-04-28 9:17:02,2020-04-28,0,0,5,0,0,0,0,0
DOH000000000004296,4656,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-21 8:13:39,2020-04-21 8:13:39,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000004296,11851,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-26 9:20:56,2020-04-26 9:20:56,2020-04-26,0,0,5,0,0,0,0,0
DOH000000000004296,6326,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-22 10:59:48,2020-04-22 10:59:48,2020-04-22,0,0,4,1,0,0,0,0
DOH000000000004296,8744,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-24 8:43:18,2020-04-24 8:43:18,2020-04-24,0,0,4,1,0,0,0,0
DOH000000000004296,10225,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-25 8:37:34,2020-04-25 8:37:34,2020-04-25,0,0,2,0,0,0,0,0
DOH000000000004296,2106,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-18 9:57:55,2020-04-18 9:57:55,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000004296,1535,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-17 16:52:26,2020-04-17 16:52:26,2020-04-17,0,0,5,0,0,0,0,0
DOH000000000004296,16974,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-29 11:38:16,2020-04-29 11:38:16,2020-04-29,0,0,5,0,0,0,0,0
DOH000000000004296,13404,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-27 9:16:35,2020-04-27 9:16:35,2020-04-27,0,0,5,0,0,0,0,0
DOH000000000004296,7212,GARCIA MEMORIAL PROVINCIAL HOSPITAL,2020-04-23 8:32:56,2020-04-23 8:32:56,2020-04-23,0,0,5,0,0,0,0,0
DOH000000000004297,16503,SAN LUIS DISTRICT HOSPITAL,2020-04-29 8:52:14,2020-04-29 8:52:14,2020-04-29,0,0,2,0,0,0,0,0
DOH000000000004297,12274,SAN LUIS DISTRICT HOSPITAL,2020-04-26 12:58:14,2020-04-26 12:58:14,2020-04-26,0,0,2,0,2,0,0,0
DOH000000000004297,9451,SAN LUIS DISTRICT HOSPITAL,2020-04-24 14:22:29,2020-04-24 14:22:29,2020-04-24,2,0,2,0,2,0,0,0
DOH000000000004297,9906,SAN LUIS DISTRICT HOSPITAL,2020-04-25 7:49:50,2020-04-25 7:49:50,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000004297,12840,SAN LUIS DISTRICT HOSPITAL,2020-04-27 7:55:50,2020-04-27 7:55:50,2020-04-27,0,0,2,0,2,0,0,0
DOH000000000004297,14674,SAN LUIS DISTRICT HOSPITAL,2020-04-28 8:21:55,2020-04-28 8:21:55,2020-04-28,0,0,2,0,0,0,0,0
DOH000000000004306,10279,ISIP GENERAL HOSPITAL,2020-04-25 8:49:48,2020-04-25 8:49:48,2020-04-25,0,0,0,0,0,0,0,0
DOH000000000004306,3634,ISIP GENERAL HOSPITAL,2020-04-20 8:12:44,2020-04-20 8:12:44,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000004306,16284,ISIP GENERAL HOSPITAL,2020-04-29 8:22:12,2020-04-29 8:22:12,2020-04-29,0,0,0,0,0,0,0,0
DOH000000000004306,12901,ISIP GENERAL HOSPITAL,2020-04-27 8:04:38,2020-04-27 8:04:38,2020-04-27,0,0,0,0,0,0,0,0
DOH000000000004306,4838,ISIP GENERAL HOSPITAL,2020-04-21 8:49:58,2020-04-21 8:49:58,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000004306,14522,ISIP GENERAL HOSPITAL,2020-04-28 8:04:28,2020-04-28 8:04:28,2020-04-28,0,0,0,0,0,0,0,0
DOH000000000004306,8765,ISIP GENERAL HOSPITAL,2020-04-24 8:46:52,2020-04-24 8:46:52,2020-04-24,0,0,0,0,0,0,0,0
DOH000000000004306,7272,ISIP GENERAL HOSPITAL,2020-04-23 8:42:34,2020-04-23 8:42:34,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000004306,6392,ISIP GENERAL HOSPITAL,2020-04-22 11:53:37,2020-04-22 11:53:37,2020-04-22,0,0,0,0,0,0,0,0
DOH000000000004306,1956,ISIP GENERAL HOSPITAL,2020-04-18 8:43:34,2020-04-18 8:43:34,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000004306,11753,ISIP GENERAL HOSPITAL,2020-04-26 8:52:17,2020-04-26 8:52:17,2020-04-26,0,0,0,0,0,0,0,0
DOH000000000004306,2972,ISIP GENERAL HOSPITAL,2020-04-19 9:58:44,2020-04-19 9:58:44,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000004306,489,ISIP GENERAL HOSPITAL,2020-04-16 12:55:37,2020-04-16 12:55:37,2020-04-16,0,0,0,0,0,0,0,0
DOH000000000004306,774,ISIP GENERAL HOSPITAL,2020-04-17 7:13:14,2020-04-17 7:13:14,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000004308,2443,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-19 2:19:04,2020-04-19 2:19:04,2020-04-19,1,0,0,1,1,0,1,0
DOH000000000004308,6729,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-23 0:43:47,2020-04-23 0:43:47,2020-04-23,1,0,1,0,1,0,1,0
DOH000000000004308,722,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-17 2:20:02,2020-04-17 2:20:02,2020-04-17,1,0,1,0,1,0,1,0
DOH000000000004308,14154,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-28 2:22:23,2020-04-28 2:22:23,2020-04-28,1,0,1,0,1,0,1,0
DOH000000000004308,18,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-16 6:06:30,2020-04-16 6:06:30,2020-04-16,1,0,1,0,1,0,1,0
DOH000000000004308,12559,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-27 0:42:16,2020-04-27 0:42:16,2020-04-27,1,0,1,0,1,0,1,0
DOH000000000004308,5493,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-22 0:43:56,2020-04-22 0:43:56,2020-04-22,1,0,1,0,1,0,1,0
DOH000000000004308,8143,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-24 2:25:59,2020-04-24 2:25:59,2020-04-24,1,0,1,0,1,0,1,0
DOH000000000004308,1647,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-18 7:16:47,2020-04-18 7:16:47,2020-04-18,1,0,1,0,1,0,1,0
DOH000000000004308,9677,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-25 3:49:59,2020-04-25 3:49:59,2020-04-25,1,0,1,0,1,0,1,0
DOH000000000004308,15827,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-29 6:28:18,2020-04-29 6:28:18,2020-04-29,1,0,1,0,1,0,1,0
DOH000000000004308,11389,"ESTEVEZ MEMORIAL HOSPITAL, INC.",2020-04-26 7:59:45,2020-04-26 7:59:45,2020-04-26,1,0,1,0,1,0,1,0
DOH000000000004316,1548,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-17 17:22:16,2020-04-17 17:22:16,2020-04-17,0,0,0,0,0,0,0,3
DOH000000000004316,2319,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-18 15:04:57,2020-04-18 15:04:57,2020-04-18,0,0,0,2,0,8,0,3
DOH000000000004316,10809,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-25 13:46:14,2020-04-25 13:46:14,2020-04-25,0,0,0,2,0,7,0,3
DOH000000000004316,3072,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-19 11:40:03,2020-04-19 11:40:03,2020-04-19,0,0,0,2,0,8,0,3
DOH000000000004316,4164,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-20 13:25:12,2020-04-20 13:25:12,2020-04-20,0,0,0,2,0,7,0,3
DOH000000000004316,6565,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-22 14:47:35,2020-04-22 14:47:35,2020-04-22,0,0,0,2,0,9,1,3
DOH000000000004316,9374,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-24 13:06:04,2020-04-24 13:06:04,2020-04-24,0,0,0,2,0,7,0,3
DOH000000000004316,7860,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-23 13:36:41,2020-04-23 13:36:41,2020-04-23,0,0,0,2,0,8,0,3
DOH000000000004316,5343,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-21 15:03:59,2020-04-21 15:03:59,2020-04-21,0,0,0,2,0,9,0,3
DOH000000000004316,698,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC.",2020-04-16 18:08:43,2020-04-16 18:08:43,2020-04-16,0,0,0,7,0,0,0,3
DOH000000000004320,3172,BAYAMBANG DISTRICT HOSPITAL,2020-04-19 13:53:23,2020-04-19 13:53:23,2020-04-19,0,0,0,0,0,0,0,0
DOH000000000004320,16136,BAYAMBANG DISTRICT HOSPITAL,2020-04-29 8:03:50,2020-04-29 8:03:50,2020-04-29,0,0,2,1,0,0,0,0
DOH000000000004320,10027,BAYAMBANG DISTRICT HOSPITAL,2020-04-25 8:08:46,2020-04-25 8:08:46,2020-04-25,0,0,0,3,0,0,0,0
DOH000000000004320,6980,BAYAMBANG DISTRICT HOSPITAL,2020-04-23 8:03:40,2020-04-23 8:03:40,2020-04-23,0,0,0,0,0,0,0,0
DOH000000000004320,1861,BAYAMBANG DISTRICT HOSPITAL,2020-04-18 8:16:36,2020-04-18 8:16:36,2020-04-18,0,0,0,0,0,0,0,0
DOH000000000004320,3808,BAYAMBANG DISTRICT HOSPITAL,2020-04-20 8:50:54,2020-04-20 8:50:54,2020-04-20,0,0,0,0,0,0,0,0
DOH000000000004320,13182,BAYAMBANG DISTRICT HOSPITAL,2020-04-27 8:36:21,2020-04-27 8:36:21,2020-04-27,0,0,1,2,0,0,0,0
DOH000000000004320,4550,BAYAMBANG DISTRICT HOSPITAL,2020-04-21 7:58:40,2020-04-21 7:58:40,2020-04-21,0,0,0,0,0,0,0,0
DOH000000000004320,8266,BAYAMBANG DISTRICT HOSPITAL,2020-04-24 7:26:04,2020-04-24 7:26:04,2020-04-24,0,0,1,2,0,0,0,0
DOH000000000004320,5632,BAYAMBANG DISTRICT HOSPITAL,2020-04-22 7:35:37,2020-04-22 7:35:37,2020-04-22,0,0,3,0,0,0,0,0
DOH000000000004320,894,BAYAMBANG DISTRICT HOSPITAL,2020-04-17 8:04:51,2020-04-17 8:04:51,2020-04-17,0,0,0,0,0,0,0,0
DOH000000000004320,15420,BAYAMBANG DISTRICT HOSPITAL,2020-04-28 13:04:04,2020-04-28 13:04:04,2020-04-28,0,0,1,2,0,0,0,0
DOH000000000004329,7614,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-23 10:37:03,2020-04-23 10:37:03,2020-04-23,0,0,2,0,0,0,0,0
DOH000000000004329,4335,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-20 18:19:45,2020-04-20 18:19:45,2020-04-20,0,0,2,0,0,0,0,0
DOH000000000004329,15209,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-28 10:30:00,2020-04-28 10:30:00,2020-04-28,0,0,2,0,0,0,0,0
DOH000000000004329,8590,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-24 8:22:25,2020-04-24 8:22:25,2020-04-24,0,0,2,0,0,0,0,0
DOH000000000004329,2654,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-19 8:04:52,2020-04-19 8:04:52,2020-04-19,0,0,2,0,0,0,0,0
DOH000000000004329,485,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-16 12:49:20,2020-04-16 12:49:20,2020-04-16,0,0,2,0,0,0,0,0
DOH000000000004329,15962,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-29 7:30:25,2020-04-29 7:30:25,2020-04-29,0,0,2,0,0,0,0,0
DOH000000000004329,10510,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-25 10:02:34,2020-04-25 10:02:34,2020-04-25,0,0,2,0,0,0,0,0
DOH000000000004329,2211,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-18 11:40:42,2020-04-18 11:40:42,2020-04-18,0,0,2,0,0,0,0,0
DOH000000000004329,1080,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-17 8:42:07,2020-04-17 8:42:07,2020-04-17,0,0,2,0,0,0,0,0
DOH000000000004329,5840,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-22 8:19:11,2020-04-22 8:19:11,2020-04-22,0,0,2,0,0,0,0,0
DOH000000000004329,13341,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-27 9:03:57,2020-04-27 9:03:57,2020-04-27,0,0,2,0,0,0,0,0
DOH000000000004329,12084,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-26 11:02:38,2020-04-26 11:02:38,2020-04-26,2,0,2,0,0,0,0,0
DOH000000000004329,4914,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL,2020-04-21 9:10:46,2020-04-21 9:10:46,2020-04-21,0,0,2,0,0,0,0,0
DOH000000000004330,874,"OUR LADY OF MT. CARMEL MEDICAL CENTER, INC.",2020-04-17 8:00:07,2020-04-17 8:00:07,2020-04-17,2,0,2,0,0,0,3,0
DOH000000000004330,8856,"OUR LADY OF MT. CARMEL MEDICAL CENTER, INC.",2020-04-24 9:05:23,2020-04-24 9:05:23,2020-04-24,2,0,1,1,0,0,0,0
